Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66bcac87edbf06db1ddba411,593948eefce4070001d33336,APPROVED,Not Applicable,2024-08-14T13:09:32.573000Z,2024-08-14T13:41:37.266000Z,2024-08-15T08:17:06.526000Z,2024-08-14T13:41:37.760018Z,1925,CLMUZNH2,753,35,Female,White,United States,United States,United States,English,No,Full-Time
66bcacf104ecb22a0f228fc0,658fbb9f64bcbcfb43e3d925,APPROVED,Not Applicable,2024-08-14T13:11:23.619000Z,2024-08-14T13:45:12.162000Z,2024-08-15T08:17:06.811000Z,2024-08-14T13:47:36.715705Z,2029,CLMUZNH2,437,40,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcad2c649e8d358de45755,60f1faa39def9e1f15734734,APPROVED,Not Applicable,2024-08-14T13:12:16.483000Z,2024-08-14T13:43:49.823000Z,2024-08-15T08:17:51.779000Z,2024-08-14T13:43:50.891037Z,1894,CLMUZNH2,778,24,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66bcad6b3cf1916387334206,655b69652f36b1478b77b436,APPROVED,Not Applicable,2024-08-14T13:13:20.104000Z,2024-08-14T13:42:31.960000Z,2024-08-15T08:17:07.082000Z,2024-08-14T13:42:33.096094Z,1752,CLMUZNH2,337,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcaddd8a6648d79354375a,66aaa3caedaa06d13fd41a28,APPROVED,Not Applicable,2024-08-14T13:15:25.103000Z,2024-08-14T13:55:44.667000Z,2024-08-15T08:17:07.400000Z,2024-08-14T13:57:03.343140Z,2420,CLMUZNH2,23,27,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
66bcadfaf5cb31745d1b2f2e,66439f16517fee154d7c9612,APPROVED,Not Applicable,2024-08-14T13:15:47.053000Z,2024-08-14T13:46:45.493000Z,2024-08-15T08:17:52.059000Z,2024-08-14T13:48:38.460102Z,1859,CLMUZNH2,260,36,Male,Other,United States,United States,United States,English,No,Full-Time
66bcae6e8a6648d79354376f,66ab60ffb3bab026a1be4863,APPROVED,Not Applicable,2024-08-14T13:17:45.537000Z,2024-08-14T13:58:36.761000Z,2024-08-15T08:17:07.666000Z,2024-08-14T13:58:37.392146Z,2452,CLMUZNH2,65,38,Female,Black,United States,United States,United States,English,No,Full-Time
66bcaec71ff4080d61c6c663,5ee6be54321536000905346a,APPROVED,Not Applicable,2024-08-14T13:19:18.674000Z,2024-08-14T13:51:18.476000Z,2024-08-15T08:17:07.939000Z,2024-08-14T13:51:19.191385Z,1920,CLMUZNH2,2387,33,Female,Mixed,United States,United States,United States,English,No,Part-Time
66bcaed68b4c637ef5cc7134,667ac2458f480b3288551d2f,APPROVED,Not Applicable,2024-08-14T13:19:22.485000Z,2024-08-14T13:55:02.380000Z,2024-08-15T08:17:08.205000Z,2024-08-14T13:55:28.673964Z,2140,CLMUZNH2,48,40,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66bcaf227d896af257977e87,5ce36fd645ff250001244987,APPROVED,Not Applicable,2024-08-14T13:20:57.362000Z,2024-08-14T13:51:17.054000Z,2024-08-15T08:17:52.466000Z,2024-08-14T13:51:17.705638Z,1820,CLMUZNH2,1218,27,Male,White,United States,United States,United States,English,Yes,Full-Time
66bcaf39f8815570c914407e,60257702487c590d441d8c67,APPROVED,Not Applicable,2024-08-14T13:23:16.346000Z,2024-08-14T13:53:58.195000Z,2024-08-15T08:17:08.474000Z,2024-08-14T13:53:58.915681Z,1842,CLMUZNH2,554,32,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
66bcaf4143b7046583510df9,6638debdf7ff5e5c96c7b871,APPROVED,Not Applicable,2024-08-14T13:21:11.309000Z,2024-08-14T14:29:04.610000Z,2024-08-15T08:17:09.161000Z,2024-08-14T14:29:05.121903Z,4074,NOCODE,316,30,Female,White,United States,United States,United States,English,No,Full-Time
66bcafaff78f8600f2827786,6640d8cb7dba6a67dbabbb3c,APPROVED,Not Applicable,2024-08-14T13:23:00.379000Z,2024-08-14T13:52:48.098000Z,2024-08-15T08:17:09.437000Z,2024-08-14T13:52:49.212438Z,1788,CLMUZNH2,254,31,Female,White,United States,United States,United States,English,No,Full-Time
66bcafdced144f9e129bd91b,6692cb26a5fb84fd6decc317,APPROVED,Not Applicable,2024-08-14T13:23:56.278000Z,2024-08-14T13:36:41.322000Z,2024-08-15T08:17:52.833000Z,2024-08-14T13:37:49.842482Z,766,NOCODE,41,36,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
66bcb025d9411cbbc0e67aba,6581a479f9807ef785856770,APPROVED,Not Applicable,2024-08-14T13:33:16.699000Z,2024-08-14T14:13:04.677000Z,2024-08-15T08:17:53.105000Z,2024-08-14T14:13:45.605982Z,2388,CLMUZNH2,212,20,Male,Other,Nigeria,United States,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
66bcb0293ac0a23d5f85c15c,6636441f21dcbe289b599427,APPROVED,Not Applicable,2024-08-14T13:25:25.384000Z,2024-08-14T13:56:45.218000Z,2024-08-15T08:17:09.718000Z,2024-08-14T13:57:24.081736Z,1880,CLMUZNH2,174,26,Female,Mixed,Germany,United States,United States,English,Yes,Unemployed (and job seeking)
66bcb03fa5357dc1b3b52ff5,65eb3a99355a9dc09c32dc23,APPROVED,Not Applicable,2024-08-14T13:25:26.213000Z,2024-08-14T14:25:04.406000Z,2024-08-15T08:17:53.399000Z,2024-08-14T14:25:41.590804Z,3579,CLMUZNH2,173,31,Male,Black,United States,United States,United States,English,No,Part-Time
66bcb083cd50aa3de695a77b,66412fdd253056eea3b68034,APPROVED,Not Applicable,2024-08-14T13:26:40.715000Z,2024-08-14T13:47:33.837000Z,2024-08-15T08:17:10.003000Z,2024-08-14T13:48:49.161630Z,1254,NOCODE,89,35,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66bcb0a65652c7e7cd36ea90,66acf1dafdde67e78c491860,APPROVED,Not Applicable,2024-08-14T13:28:10.534000Z,2024-08-14T14:23:23.613000Z,2024-08-15T08:17:53.670000Z,2024-08-14T14:24:56.636272Z,3314,CLMUZNH2,5,36,Male,Black,United States,United States,United States,English,Yes,Full-Time
66bcb0a837a32501c94fcea6,611722f2f782899ff22ed1ed,APPROVED,Not Applicable,2024-08-14T13:27:12.590000Z,2024-08-14T14:07:27.327000Z,2024-08-15T08:17:10.275000Z,2024-08-14T14:09:20.023569Z,2415,CLMUZNH2,28,29,Female,White,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,Other
66bcb0aec214244054cbd3de,62aa28c1027ae7d68ef3571c,APPROVED,Not Applicable,2024-08-14T13:27:14.916000Z,2024-08-14T13:56:30.181000Z,2024-08-15T08:17:10.559000Z,2024-08-14T13:57:19.740505Z,1756,CLMUZNH2,3323,22,Female,White,United States,United States,United States,English,No,Other
66bcb0c53cf1916387334293,66bb7c701955ad25946b8002,APPROVED,Not Applicable,2024-08-14T13:27:43.270000Z,2024-08-14T13:43:03.841000Z,2024-08-15T08:17:10.852000Z,2024-08-14T13:43:04.538210Z,921,NOCODE,1,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb0f9ad53df20f226e349,63dad57e2eb7e3ae2f1bbe79,APPROVED,Not Applicable,2024-08-14T13:28:36.362000Z,2024-08-14T14:02:34.680000Z,2024-08-15T08:17:11.177000Z,2024-08-14T14:03:39.813068Z,2039,CLMUZNH2,67,28,Female,White,United States,United States,United States,English,No,Part-Time
66bcb1073f804a9bd4dae159,5fc6bb4182ff63089f4a26be,APPROVED,Not Applicable,2024-08-14T13:28:44.323000Z,2024-08-14T14:05:18.780000Z,2024-08-15T08:17:53.953000Z,2024-08-14T14:05:24.339419Z,2195,CLMUZNH2,1622,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb160d5da2108378d1d7a,668c86b0f74d7adcaf5c6ed9,APPROVED,Not Applicable,2024-08-14T13:30:17.689000Z,2024-08-14T13:45:34.460000Z,2024-08-15T08:17:54.226000Z,2024-08-14T13:47:51.590393Z,917,NOCODE,105,31,Male,Black,Ghana,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb161b5f3ece53f2b655b,65cb0fa25f09d10efb4c7e67,APPROVED,Not Applicable,2024-08-14T13:30:36.059000Z,2024-08-14T14:26:58.455000Z,2024-08-15T08:17:54.508000Z,2024-08-14T14:26:59.219270Z,3383,CLMUZNH2,250,33,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb1992bcb51897819109c,669ad679416e965c4a54914b,APPROVED,Not Applicable,2024-08-14T13:31:16.319000Z,2024-08-14T14:12:18.286000Z,2024-08-15T08:17:54.836000Z,2024-08-14T14:13:28.254338Z,2462,CLMUZNH2,105,21,Male,Black,United States,United States,United States,English,No,Full-Time
66bcb1a1af4bbe8867f19651,5d4b14caed2dfc0001a22c1a,APPROVED,Not Applicable,2024-08-14T13:31:17.462000Z,2024-08-14T14:01:01.423000Z,2024-08-15T08:17:11.454000Z,2024-08-14T14:03:00.527679Z,1784,CLMUZNH2,1315,40,Female,White,United States,United States,United States,English,No,Other
66bcb1a2e6f77501141b302a,62bd685ac3edc9ad0d77812b,APPROVED,Not Applicable,2024-08-14T13:31:57.586000Z,2024-08-14T14:26:13.144000Z,2024-08-15T08:17:55.144000Z,2024-08-14T14:26:14.372016Z,3256,CLMUZNH2,1763,36,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb1d2d10079ae52e4830d,661d0b257a28a596c60285c5,APPROVED,Not Applicable,2024-08-14T13:32:05.669000Z,2024-08-14T14:02:27.458000Z,2024-08-15T08:17:11.757000Z,2024-08-14T14:03:37.893209Z,1822,CLMUZNH2,514,25,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
66bcb240fde934354d48d3cf,6669c002bf19235ea7aed1cf,APPROVED,Not Applicable,2024-08-14T13:43:47.789000Z,2024-08-14T14:14:38.057000Z,2024-08-15T08:17:12.060000Z,2024-08-14T14:14:38.590657Z,1851,clmuznh2,247,26,Female,White,United States,United States,United States,English,No,Full-Time
66bcb27fc4b4f2c45b10a6a1,66abe49b2e0fab4f40745ada,APPROVED,Not Applicable,2024-08-14T13:35:17.962000Z,2024-08-14T13:45:01.117000Z,2024-08-15T08:17:12.336000Z,2024-08-14T13:47:29.252960Z,584,NOCODE,35,31,Female,White,United States,United States,Germany,English,No,Full-Time
66bcb297fde934354d48d3d6,66b54a5afb238c1de3365ba1,APPROVED,Not Applicable,2024-08-14T13:35:30.323000Z,2024-08-14T14:17:59.301000Z,2024-08-15T08:17:55.455000Z,2024-08-14T14:20:23.692506Z,2549,CLMUZNH2,6,24,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66bcb2a0f3e5e96bc5da25b2,6671c2ad9085174158f792cb,APPROVED,Not Applicable,2024-08-14T13:35:33.383000Z,2024-08-14T14:09:17.194000Z,2024-08-15T08:17:55.760000Z,2024-08-14T14:09:40.992226Z,2024,CLMUZNH2,263,38,Male,Black,United States,United States,United States,English,No,Full-Time
66bcb2bed96af0799ef65306,66261752ff806f1ffd1d35ed,APPROVED,Not Applicable,2024-08-14T13:37:10.590000Z,2024-08-14T14:34:25.267000Z,2024-08-15T08:17:56.074000Z,2024-08-14T14:35:42.005100Z,3435,CLMUZNH2,493,31,Male,Black,Nigeria,United States,United States,English,Yes,DATA_EXPIRED
66bcb2d080da8381db83d39c,5efb31fa8cd32f04bf048643,APPROVED,Not Applicable,2024-08-14T13:36:21.206000Z,2024-08-14T14:06:15.478000Z,2024-08-15T08:17:12.632000Z,2024-08-14T14:07:04.803821Z,1795,CLMUZNH2,5019,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66bcb2eb7d896d75f1f6f2c7,66a38054f0ed0bf3784544f7,APPROVED,Not Applicable,2024-08-14T13:38:05.015000Z,2024-08-14T14:19:58.679000Z,2024-08-15T08:17:56.356000Z,2024-08-14T14:20:53.375966Z,2514,CLMUZNH2,61,31,Male,Black,Nigeria,United States,United States,English,DATA_EXPIRED,Full-Time
66bcb2f02bb8b5a40ddf3ee8,66ba5a35bcade78468896a16,APPROVED,Not Applicable,2024-08-14T13:36:59.969000Z,2024-08-14T14:27:52.372000Z,2024-08-15T08:17:12.894000Z,2024-08-14T14:27:53.590794Z,3053,NOCODE,2,22,Female,White,United States,United States,United States,English,No,Full-Time
66bcb2fb3dfc7fa346ca17f4,666794e38a2ac585e818ba17,APPROVED,Not Applicable,2024-08-14T13:37:04.936000Z,2024-08-14T14:38:45.405000Z,2024-08-15T08:17:13.173000Z,2024-08-14T14:40:09.390883Z,3701,CLMUZNH2,206,26,Female,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
66bcb318b5f3ece53f2b65a7,612d5aec388ae7382c6d9d59,APPROVED,Not Applicable,2024-08-14T13:37:36.588000Z,2024-08-14T14:07:12.484000Z,2024-08-15T08:17:13.441000Z,2024-08-14T14:08:56.351504Z,1776,CLMUZNH2,4029,37,Female,White,United States,United States,Lithuania,English,DATA_EXPIRED,DATA_EXPIRED
66bcb322ef3fcc2b3fedf732,6698041123ee95043a6e60fb,APPROVED,Not Applicable,2024-08-14T13:37:52.536000Z,2024-08-14T14:16:01.595000Z,2024-08-15T08:17:13.717000Z,2024-08-14T14:16:02.359146Z,2290,CLMUZNH2,89,22,Female,Black,Ghana,United States,United States,English,No,Full-Time
66bcb324192764e6408c52f5,66893c5eeac80b6cf2c4405b,APPROVED,Not Applicable,2024-08-14T13:37:51.649000Z,2024-08-14T14:13:49.378000Z,2024-08-15T08:17:56.634000Z,2024-08-14T15:14:15.119881Z,2158,CLMZNH2,88,26,Male,Mixed,Ghana,United States,United States,English,Yes,Part-Time
66bcb329902e19ad333447aa,5e349833001ff8468fda08c6,APPROVED,Not Applicable,2024-08-14T13:38:23.078000Z,2024-08-14T14:08:23.655000Z,2024-08-15T08:17:56.910000Z,2024-08-14T14:09:35.479438Z,1801,CLMUZNH2,2572,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66bcb32dba1619c089fec88d,66ac666f3e030205c277b763,APPROVED,Not Applicable,2024-08-14T13:38:06.912000Z,2024-08-14T14:41:58.157000Z,2024-08-15T08:17:57.739000Z,2024-08-14T14:41:59.018998Z,3832,NOCODE,9,27,Male,Black,United States,United States,United States,English,Yes,Full-Time
66bcb35811ef3087c385c126,669fc473f86d0ae8406a4337,APPROVED,Not Applicable,2024-08-14T13:38:52.955000Z,2024-08-14T14:14:16.052000Z,2024-08-15T08:17:14.035000Z,2024-08-14T14:14:25.571262Z,2124,CLMUZNH2,8,30,Female,Black,Ghana,United States,United States,English,No,Full-Time
66bcb3708f9f74795c4fcee9,6651f4a78c1393be4fbd2212,APPROVED,Not Applicable,2024-08-14T13:39:04.663000Z,2024-08-14T14:31:54.660000Z,2024-08-15T08:17:14.310000Z,2024-08-14T14:31:55.463008Z,3170,NOCODE,88,33,Female,Asian,Philippines,United States,Philippines,Tagalog-Filipino,No,Part-Time
66bcb392697172946d3eb682,6310b6a2faa8651af66ee6de,APPROVED,Not Applicable,2024-08-14T13:45:57.723000Z,2024-08-14T14:24:04.744000Z,2024-08-15T08:17:14.612000Z,2024-08-14T14:25:26.088756Z,2288,CLMUZNH2,226,20,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb3a73aafd3f2d30f0278,6658bdf9cb6c2359f116fd28,APPROVED,Not Applicable,2024-08-14T13:40:03.110000Z,2024-08-14T14:09:53.862000Z,2024-08-15T08:17:14.898000Z,2024-08-14T14:09:54.560633Z,1791,CLMUZNH2,334,27,Female,White,United States,United States,United States,English,No,Part-Time
66bcb3b95993564d939ae10b,60e5cb4ca01a593fce9a379d,APPROVED,Not Applicable,2024-08-14T13:40:14.506000Z,2024-08-14T14:10:35.746000Z,2024-08-15T08:17:58.014000Z,2024-08-14T14:10:36.504373Z,1822,CLMUZNH2,2567,34,Male,Asian,India,United States,India,Telugu,No,Full-Time
66bcb3c918da3ed2ffad98d4,5eebe4e6e61002183aec9b70,APPROVED,Not Applicable,2024-08-14T13:40:31.727000Z,2024-08-14T14:11:08.473000Z,2024-08-15T08:17:58.281000Z,2024-08-14T14:12:25.768201Z,1837,CLMUZNH2,2516,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb3d5982c0c17c92caa6f,5e46d70ab1f1c5000d96800d,APPROVED,Not Applicable,2024-08-14T13:41:03.634000Z,2024-08-14T14:11:41.969000Z,2024-08-15T08:17:58.595000Z,2024-08-14T14:12:57.506744Z,1839,CLMUZNH2,5216,39,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb3df7d896af257977f5d,66a2551be4c0a7bc1cd0426a,APPROVED,Not Applicable,2024-08-14T13:40:53.385000Z,2024-08-14T14:11:00.876000Z,2024-08-15T08:17:58.882000Z,2024-08-14T14:12:18.232611Z,1808,CLMUZNH2,1,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb3e93453a2782e1710b6,65cb58d0b074d6157dc0a15d,APPROVED,Not Applicable,2024-08-14T13:41:00.406000Z,2024-08-14T13:48:33.145000Z,2024-08-15T08:17:15.174000Z,2024-08-14T13:49:01.542258Z,453,NOCODE,1100,23,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb400f3e5e96bc5da25ee,6341b868a41dcb8f252c509a,APPROVED,Not Applicable,2024-08-14T13:41:36.185000Z,2024-08-14T14:11:23.104000Z,2024-08-15T08:17:59.158000Z,2024-08-14T14:12:35.245007Z,1787,CLMUZNH2,2679,44,Male,Other,Turkey,United States,Turkey,Turkish,No,Full-Time
66bcb401e4bb9f260ccc7252,57656f6c2bfddf000125cce5,APPROVED,Not Applicable,2024-08-14T13:42:57.432000Z,2024-08-14T14:23:32.907000Z,2024-08-15T08:17:59.435000Z,2024-08-14T14:25:04.837878Z,2436,CLMUZNH2,3762,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb416a92b458edb5ff759,663911a7d0a58901bbe17704,APPROVED,Not Applicable,2024-08-14T13:41:45.905000Z,2024-08-14T14:12:15.164000Z,2024-08-15T08:17:59.765000Z,2024-08-14T14:13:26.992286Z,1830,NOCODE,17,31,Male,White,United States,United States,United States,English,No,Full-Time
66bcb422f3cc9977df180260,668eab37a38030bf3d31cb7a,APPROVED,Not Applicable,2024-08-14T13:41:59.963000Z,2024-08-14T14:16:16.128000Z,2024-08-15T08:18:00.085000Z,2024-08-14T14:16:16.809264Z,2057,CLMUZNH2,245,29,Male,White,United States,United States,United States,English,No,Full-Time
66bcb42d4af2fc1184a42f83,606e8e8337c79e219214af3b,APPROVED,Not Applicable,2024-08-14T13:42:11.807000Z,2024-08-14T14:17:10.325000Z,2024-08-15T08:18:00.407000Z,2024-08-14T14:17:12.029990Z,2099,CLMUZNH2,3706,33,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66bcb4511ff4080d61c6c733,6662b0fef3be060d78148764,APPROVED,Not Applicable,2024-08-14T13:42:51.684000Z,2024-08-14T14:37:42.185000Z,2024-08-15T08:18:00.717000Z,2024-08-14T15:40:23.112204Z,3291,CLMUZNH2,98,40,Male,Black,Nigeria,United States,Nigeria,English,No,Full-Time
66bcb45c7d896af257977f7e,6666ecdd0fe3177e0e649586,APPROVED,Not Applicable,2024-08-14T13:42:58.920000Z,2024-08-14T14:15:51.487000Z,2024-08-15T08:17:15.492000Z,2024-08-14T14:15:52.084875Z,1973,CLMUZNH2,63,31,Female,Black,Ghana,United States,United States,English,Yes,Full-Time
66bcb461c214244054cbd477,5caf7f17a85c43001737b4b3,APPROVED,Not Applicable,2024-08-14T13:43:02.239000Z,2024-08-14T14:13:09.462000Z,2024-08-15T08:18:01.010000Z,2024-08-14T14:13:47.594511Z,1808,CLMUZNH2,463,36,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
66bcb4715d182838b25ff6bb,66a24f561d18138055656e1a,APPROVED,Not Applicable,2024-08-14T13:44:29.080000Z,2024-08-14T14:33:10.680000Z,2024-08-15T08:18:01.409000Z,2024-08-14T14:34:54.953716Z,2922,CLMUZNH2,109,32,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
66bcb47354b75fa2d933894b,66ad0adcf15ca9ce28524323,APPROVED,Not Applicable,2024-08-14T13:44:22.273000Z,2024-08-14T14:15:24.179000Z,2024-08-15T08:18:01.721000Z,2024-08-14T14:15:25.186888Z,1862,CLMUZNH2,53,24,Male,White,United States,United States,United States,English,No,Full-Time
66bcb4777d896d75f1f6f2fe,66aa99907df1745fd0f40462,APPROVED,Not Applicable,2024-08-14T13:43:28.445000Z,2024-08-14T14:13:57.303000Z,2024-08-15T08:17:15.761000Z,2024-08-14T14:14:11.074293Z,1829,CLMUZNH2,45,36,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
66bcb47bb2488ec54c19109f,6500aa732c4f0eb077f8c809,APPROVED,Not Applicable,2024-08-14T13:45:32.476000Z,2024-08-14T14:17:25.724000Z,2024-08-15T08:17:16.044000Z,2024-08-14T14:17:26.206427Z,1914,CLMUZNH2,1222,22,Female,Other,Mexico,United States,Mexico,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66bcb48f6ab3b23d4a8aaa7a,6105619fd55674bb2c2f0f74,APPROVED,Not Applicable,2024-08-14T13:43:55.788000Z,2024-08-14T14:17:11.402000Z,2024-08-15T08:17:16.452000Z,2024-08-14T14:17:12.203218Z,1996,CLMUZNH2,1664,27,Female,White,United States,United States,United States,English,No,Full-Time
66bcb4c0df64494edea1df94,62865cb9d41a9e2aaf141c84,APPROVED,Not Applicable,2024-08-14T13:46:01.939000Z,2024-08-14T14:15:48.142000Z,2024-08-15T08:18:01.998000Z,2024-08-14T14:15:48.811920Z,1787,CLMUZNH2,3566,32,Male,White,United States,United States,United States,English,No,Full-Time
66bcb4c5ad53df20f226e3b6,656f97b81b51c257c08d6e51,APPROVED,Not Applicable,2024-08-14T13:44:45.267000Z,2024-08-14T14:15:48.154000Z,2024-08-15T08:18:02.286000Z,2024-08-14T14:15:48.837662Z,1863,CLMUZNH2,746,23,Male,Asian,India,United States,India,Telugu,Yes,Full-Time
