Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66bcb50986a8da8151c306ac,654f7df8da154720dd8a8ada,APPROVED,Not Applicable,2024-08-14T13:45:55.953000Z,2024-08-14T14:33:06.438000Z,2024-08-15T08:17:16.736000Z,2024-08-14T14:34:48.297937Z,2831,CLMUZNH2,672,22,Female,Black,United States,United States,United States,English,No,Full-Time
66bcb516d7d5060e7a069759,665fc69fe8d5562ac1294f30,APPROVED,Not Applicable,2024-08-14T13:52:14.778000Z,2024-08-14T14:22:46.651000Z,2024-08-15T08:18:02.576000Z,2024-08-14T14:24:45.828997Z,1832,CLMUZNH2,188,31,Male,White,United States,United States,United States,English,No,Full-Time
66bcb527e692abccc2170629,61512da1b014432209fd0470,APPROVED,Not Applicable,2024-08-14T13:46:28.063000Z,2024-08-14T13:54:41.323000Z,2024-08-15T08:17:17.016000Z,2024-08-14T13:55:14.699029Z,494,35934,484,37,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb536fd1cd93b682b6553,66786fd4594ab649c244de43,APPROVED,Not Applicable,2024-08-14T13:46:45.370000Z,2024-08-14T14:18:37.653000Z,2024-08-15T08:17:17.462000Z,2024-08-14T14:20:38.477459Z,1913,CLMUZNH2,258,33,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb5408202b013d9a993ef,5e050b28c76aa6f62aa71c50,APPROVED,Not Applicable,2024-08-14T13:46:43.415000Z,2024-08-14T14:15:58.808000Z,2024-08-15T08:17:17.916000Z,2024-08-14T14:15:59.455981Z,1756,NOCODE,927,34,Female,White,United States,United States,United States,English,No,Full-Time
66bcb543484b82ae7788d02e,664a2fdd1c0b14a8e03f551c,APPROVED,Not Applicable,2024-08-14T13:46:47.379000Z,2024-08-14T14:17:07.264000Z,2024-08-15T08:17:18.244000Z,2024-08-14T14:17:07.930506Z,1820,CLMUZNH2,18,32,Female,Mixed,Chile,United States,Chile,Spanish,No,Unemployed (and job seeking)
66bcb54ef4e99d4174ec5801,6404132ea192589b51692c4a,APPROVED,Not Applicable,2024-08-14T13:50:26.517000Z,2024-08-14T14:56:46.920000Z,2024-08-15T08:17:18.529000Z,2024-08-14T14:58:52.271062Z,3981,NOCODE,2645,24,Female,Asian,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
66bcb55708e8318f6b42e684,602f228dc266c0bfd08bf0a6,APPROVED,Not Applicable,2024-08-14T13:47:09.377000Z,2024-08-14T14:18:19.292000Z,2024-08-15T08:17:18.804000Z,2024-08-14T14:20:34.777304Z,1870,CLMUZNH2,12,34,Female,White,United States,United States,United States,English,No,Full-Time
66bcb5872da897feb3c3072b,667d6a740c24cdce7291bb74,APPROVED,Not Applicable,2024-08-14T13:48:15.085000Z,2024-08-14T14:22:25.015000Z,2024-08-15T08:17:19.082000Z,2024-08-14T14:24:40.675793Z,2050,CLMUZNH2,212,36,Female,Asian,Japan,United States,Japan,Japanese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66bcb58c9691659a0df83350,5e6b747a58ca6e122f8bb63f,APPROVED,Not Applicable,2024-08-14T13:48:00.966000Z,2024-08-14T14:20:50.321000Z,2024-08-15T08:17:19.413000Z,2024-08-14T14:20:57.323130Z,1970,CLMUZNH2,1049,36,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66bcb59161560828e4ee5918,66608bbdf503d943dcd12db2,APPROVED,Not Applicable,2024-08-14T13:48:06.033000Z,2024-08-14T14:18:45.782000Z,2024-08-15T08:18:02.858000Z,2024-08-14T14:20:41.162282Z,1840,CLMUZNH2,273,29,Male,White,Poland,United States,Poland,English,No,Part-Time
66bcb5942ddd3c6a31206550,66443f8a78c19c6cf8de958c,APPROVED,Not Applicable,2024-08-14T13:57:21.968000Z,2024-08-14T14:31:28.013000Z,2024-08-15T08:18:03.162000Z,2024-08-14T14:31:28.985765Z,2047,CLMUZNH2,254,28,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
66bcb596a058207f274fda64,5c48d9b3cd853b0001287890,APPROVED,Not Applicable,2024-08-14T13:48:15.272000Z,2024-08-14T14:20:05.022000Z,2024-08-15T08:18:03.436000Z,2024-08-14T14:20:53.875148Z,1910,clmuznh2,6760,32,Male,White,United States,United States,United States,English,Yes,Full-Time
66bcb5aa4e8f4ad85b7d8b7e,664609dbd42d61120322d444,APPROVED,Not Applicable,2024-08-14T13:48:33.010000Z,2024-08-14T14:22:55.601000Z,2024-08-15T08:18:03.742000Z,2024-08-14T14:24:48.231151Z,2063,clmuznh2,158,39,Male,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66bcb5ae4d9c8e97c8e09c63,642e10f11d857b6e6bf20522,APPROVED,Not Applicable,2024-08-14T13:49:59.583000Z,2024-08-14T14:23:29.402000Z,2024-08-15T08:18:04.124000Z,2024-08-14T14:25:03.142098Z,2010,CLMUZNH2,1266,25,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb5b4cf0ccdc248031546,669683d7cbff5c62b8bf79bb,APPROVED,Not Applicable,2024-08-14T13:48:46.398000Z,2024-08-14T14:18:56.102000Z,2024-08-15T08:18:04.417000Z,2024-08-14T14:20:43.830646Z,1810,CLMUZNH2,21,27,Male,Asian,India,United States,India,Hindi,No,Full-Time
66bcb5bff5cb31745d1b307c,641361951f32a46c07479b33,APPROVED,Not Applicable,2024-08-14T13:48:51.971000Z,2024-08-14T14:21:44.005000Z,2024-08-15T08:17:19.708000Z,2024-08-14T14:21:44.770992Z,1973,CLMUZNH2,3147,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66bcb5c1bf4869e35fcd98b4,611e0d3c67d86e1ff9f58428,APPROVED,Not Applicable,2024-08-14T13:48:53.790000Z,2024-08-14T14:21:21.304000Z,2024-08-15T08:18:04.721000Z,2024-08-14T14:21:22.248010Z,1948,CLMUZNH2,1693,25,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
66bcb5c42ed5ffec8777df83,646778f0d6b43cbeb4501454,APPROVED,Not Applicable,2024-08-14T13:48:55.381000Z,2024-08-14T14:18:23.640000Z,2024-08-15T08:17:20.027000Z,2024-08-14T14:20:35.876632Z,1769,CLMUZNH2,2414,25,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66bcb5c47d099b6c011b85a0,6698252fb9288a7a44263280,APPROVED,Not Applicable,2024-08-14T13:49:02.608000Z,2024-08-14T14:19:57.546000Z,2024-08-15T08:17:20.315000Z,2024-08-14T14:20:53.285296Z,1855,CLMUZNH2,90,21,Female,White,United States,United States,United States,English,Yes,Part-Time
66bcb5ddf3b8673e88382981,65bdfc6f682b5c9af4b633b1,APPROVED,Not Applicable,2024-08-14T13:51:56.828000Z,2024-08-14T14:47:54.058000Z,2024-08-15T08:18:05.110000Z,2024-08-14T14:47:58.856044Z,3358,CLMUZNH2,306,34,Male,Asian,Bangladesh,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb5e0ab559750eea455b7,5c0fa2324324e80001c951c9,APPROVED,Not Applicable,2024-08-14T13:49:28.798000Z,2024-08-14T14:21:15.228000Z,2024-08-15T08:17:20.629000Z,2024-08-14T14:21:16.923604Z,1907,CLMUZNH2,3964,38,Female,White,United States,United States,United States,English,No,Full-Time
66bcb5e1c21365be73d66a3a,668d6dca3f4a57d005d532ec,APPROVED,Not Applicable,2024-08-14T13:49:27.168000Z,2024-08-14T14:24:04.702000Z,2024-08-15T08:18:05.474000Z,2024-08-14T14:25:26.552402Z,2078,CLMUZNH2,103,29,Male,Asian,India,United States,India,English,Yes,Full-Time
66bcb5fa7d896af257977fbb,66a25c8ec9f5990572f936c5,APPROVED,Not Applicable,2024-08-14T13:49:52.586000Z,2024-08-14T14:30:27.594000Z,2024-08-15T08:18:05.766000Z,2024-08-14T14:30:28.824225Z,2436,CLMUZNH2,30,28,Male,Black,United States,United States,United States,English,Yes,Full-Time
66bcb5fbedbf06db1ddba584,60cb3c4b9454f7a196355088,APPROVED,Not Applicable,2024-08-14T13:49:53.927000Z,2024-08-14T14:21:16.326000Z,2024-08-15T08:18:06.091000Z,2024-08-14T14:21:17.519346Z,1883,CLMUZNH2,4234,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb6058f391a55aaa4561a,6637d382d385b60079e010e9,APPROVED,Not Applicable,2024-08-14T13:51:22.750000Z,2024-08-14T14:46:45.104000Z,2024-08-15T08:17:20.916000Z,2024-08-14T14:47:37.427719Z,3323,CLMUZNH2,271,25,Female,Mixed,Nigeria,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb61a8c1b443bca4e2317,666d9f87e4767cb47225a9cf,APPROVED,Not Applicable,2024-08-14T13:50:32.554000Z,2024-08-14T14:22:10.534000Z,2024-08-15T08:17:21.215000Z,2024-08-14T14:24:36.959313Z,1898,CLMUZNH2,198,29,Female,Asian,India,United States,India,Telugu,No,Unemployed (and job seeking)
66bcb61d8c1b6284ffd1acf5,60ff62b76b8b321e499025b2,APPROVED,Not Applicable,2024-08-14T13:50:25.095000Z,2024-08-14T14:21:12.814000Z,2024-08-15T08:17:21.513000Z,2024-08-14T14:21:13.617507Z,1848,CLMUZNH2,1240,26,Female,White,United States,United States,United States,English,No,Full-Time
66bcb62716210679a24e22c8,5fb69cacddba6408f81a9564,APPROVED,Not Applicable,2024-08-14T13:52:35.010000Z,2024-08-14T14:22:43.584000Z,2024-08-15T08:18:06.431000Z,2024-08-14T14:24:45.158457Z,1809,CLMUZNH2,3539,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb634f8815570c914419a,5cd8a78e0f0de600018e782f,APPROVED,Not Applicable,2024-08-14T13:57:15.045000Z,2024-08-14T14:28:53.145000Z,2024-08-15T08:18:06.712000Z,2024-08-14T14:28:54.017897Z,1899,CLMUZNH2,4350,33,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb63508595a6e22515f3b,5e3bb7770e53243ce0376fe1,APPROVED,Not Applicable,2024-08-14T13:50:50.909000Z,2024-08-14T14:20:50.296000Z,2024-08-15T08:18:07.031000Z,2024-08-14T14:20:57.361171Z,1800,CLMUZNH2,2889,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
66bcb64e728b6c632c75a56c,6660c807184fe281c748af92,APPROVED,Not Applicable,2024-08-14T13:51:18.184000Z,2024-08-14T14:23:52.193000Z,2024-08-15T08:17:21.882000Z,2024-08-14T14:25:19.327625Z,1955,CLMUZNH2,166,30,Female,Mixed,Ghana,United States,Ghana,English,Yes,Due to start a new job within the next month
66bcb6567965a38d5b4b9336,5ca17355f1e809001169e3c8,APPROVED,Not Applicable,2024-08-14T13:52:05.120000Z,2024-08-14T14:44:01.462000Z,2024-08-15T08:18:07.302000Z,2024-08-14T14:44:02.270094Z,3117,NOCODE,1510,39,Male,White,United States,United States,United States,English,No,Full-Time
66bcb663df64494edea1dfc6,62ffff87542a225243a6e6a6,APPROVED,Not Applicable,2024-08-14T13:51:36.639000Z,2024-08-14T14:21:30.795000Z,2024-08-15T08:18:07.602000Z,2024-08-14T14:21:31.870091Z,1795,CLMUZNH2,461,23,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
66bcb67a025a4c853a9bd90f,6689462059b968386fbcedbf,APPROVED,Not Applicable,2024-08-14T13:52:09.657000Z,2024-08-14T14:22:52.148000Z,2024-08-15T08:17:22.177000Z,2024-08-14T14:24:47.460485Z,1843,CLMUZNH2,170,24,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
66bcb683864b49e451c6c790,66a82468779f1111568f6ba1,APPROVED,Not Applicable,2024-08-14T13:52:08.504000Z,2024-08-14T14:38:33.184000Z,2024-08-15T08:17:22.497000Z,2024-08-14T14:40:07.564110Z,2785,clmuznh2,17,36,Female,Other,Puerto Rico,United States,Puerto Rico,English,No,DATA_EXPIRED
66bcb6891856528fab58434b,59a1ddac5dfd6b000152601f,APPROVED,Not Applicable,2024-08-14T13:52:09.816000Z,2024-08-14T14:48:10.446000Z,2024-08-15T08:18:07.897000Z,2024-08-14T14:48:11.765300Z,3361,CLMUZNH2,2758,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb6935cb17f3430e67b02,65f4e1f8008a169d7ecde720,APPROVED,Not Applicable,2024-08-14T13:53:26.725000Z,2024-08-14T14:27:59.225000Z,2024-08-15T08:16:29.504000Z,2024-08-14T14:27:59.924941Z,2073,CLMUZNH2,175,22,Male,White,United States,United States,United States,English,Yes,Other
66bcb69c7f8a38f334092135,66a6946cc847771e7c1cbe73,APPROVED,Not Applicable,2024-08-14T13:52:34.712000Z,2024-08-14T14:02:34.126000Z,2024-08-15T08:17:22.821000Z,2024-08-14T14:03:39.653121Z,600,NOCODE,41,32,Female,White,Sweden,United States,Sweden,Swedish,No,Other
66bcb6a54ee4debf4424eb29,5b6cf2c61b61b60001bc0678,APPROVED,Not Applicable,2024-08-14T13:52:42.512000Z,2024-08-14T14:41:41.325000Z,2024-08-15T08:16:29.945000Z,2024-08-14T14:41:42.413955Z,2939,CLMUZNH2,1433,25,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66bcb6b15431dff95518a6dc,6631762f0d4a36092bc1d01e,APPROVED,Not Applicable,2024-08-14T13:52:57.698000Z,2024-08-14T14:25:15.753000Z,2024-08-15T08:17:23.558000Z,2024-08-14T14:25:43.404661Z,1939,CLMUZNH2,164,33,Female,Asian,United States,United States,United States,English,No,Part-Time
66bcb6d340112110d9338b4f,6575ef5ee4594000e0c8032c,APPROVED,Not Applicable,2024-08-14T13:53:36.436000Z,2024-08-14T14:57:37.710000Z,2024-08-15T08:17:23.852000Z,2024-08-14T14:59:04.262580Z,3842,in progress,367,31,Female,Black,Nigeria,United States,Nigeria,English,Yes,Full-Time
66bcb6d626dea7c994ec5829,66992af04466c13e83c97665,APPROVED,Not Applicable,2024-08-14T13:56:37.859000Z,2024-08-14T14:33:47.318000Z,2024-08-15T08:17:24.155000Z,2024-08-14T14:35:15.283974Z,2230,CLMUZNH2,9,28,Female,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
66bcb6d71047fbf3a50f026e,665e299ae07116340f552257,APPROVED,Not Applicable,2024-08-14T13:53:33.080000Z,2024-08-14T14:23:36.764000Z,2024-08-15T08:17:24.420000Z,2024-08-14T14:25:07.423048Z,1804,CLMUZNH2,275,31,Female,White,United States,United States,United States,English,No,Part-Time
66bcb6d9cd80984277f7c3ec,655f8c42a20c94f85160d5dc,APPROVED,Not Applicable,2024-08-14T14:01:28.630000Z,2024-08-14T14:53:15.023000Z,2024-08-15T08:17:24.736000Z,2024-08-14T14:53:26.042320Z,3107,CLMUZNH2,1145,37,Female,Black,United States,United States,United States,English,No,Part-Time
66bcb6f086b6efd7bfba4011,6637fc287f16270ca8025b20,APPROVED,Not Applicable,2024-08-14T13:53:55.085000Z,2024-08-14T14:29:40.974000Z,2024-08-15T08:16:30.278000Z,2024-08-14T14:29:41.622276Z,2146,CLMUZNH2,282,30,Male,Asian,United States,United States,Korea,English,No,Unemployed (and job seeking)
66bcb70fb790374f4a87c985,63de07747845d88c4962eff2,APPROVED,Not Applicable,2024-08-14T13:55:01.061000Z,2024-08-14T14:25:10.133000Z,2024-08-15T08:17:25.017000Z,2024-08-14T14:25:43.022174Z,1810,CLMUZNH2,708,24,Female,Asian,United States,United States,United States,Vietnamese,DATA_EXPIRED,DATA_EXPIRED
66bcb71aeb033790dedb4b51,65d87f13aa1b29670a82a47c,APPROVED,Not Applicable,2024-08-14T14:01:06.161000Z,2024-08-14T14:51:18.726000Z,2024-08-15T08:16:31.124000Z,2024-08-14T14:52:54.388800Z,3013,CLMUZNH2,472,20,Male,Black,Nigeria,United States,Nigeria,English,No,Full-Time
66bcb7227b00d0c95818863d,66154557c058526ce9f1cfe2,APPROVED,Not Applicable,2024-08-14T13:56:54.650000Z,2024-08-14T14:37:52.573000Z,2024-08-15T08:17:25.298000Z,2024-08-14T14:40:00.008162Z,2458,CLMUZNH2,341,38,Female,Black,Nigeria,United States,Nigeria,English,No,Full-Time
66bcb7261e9697f3da398448,66b9ed5de8c138b5550935bb,APPROVED,Not Applicable,2024-08-14T13:55:05.048000Z,2024-08-14T14:37:27.363000Z,2024-08-15T08:16:31.494000Z,2024-08-14T14:39:54.073761Z,2543,CLMUZNH2,5,22,Male,White,United States,United States,United States,English,No,Full-Time
66bcb72d2bb8b5a40ddf3f93,5dd55652f30aa650f027e1c2,APPROVED,Not Applicable,2024-08-14T13:54:57.746000Z,2024-08-14T14:31:21.258000Z,2024-08-15T08:16:31.818000Z,2024-08-14T14:31:22.066532Z,2184,CLMUZNH2,6506,30,Male,Black,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
66bcb7303e7904848bcd64b1,665f8a895d3ad810cdc3b95d,APPROVED,Not Applicable,2024-08-14T13:55:05.543000Z,2024-08-14T13:56:10.007000Z,2024-08-15T08:17:25.600000Z,2024-08-14T13:57:14.661457Z,65,NOCODE,29,34,Female,White,Germany,United States,Turkey,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66bcb738a671170ed4ac7ea2,66a2e7cb1d9c242e4a7116cc,APPROVED,Not Applicable,2024-08-14T13:55:10.542000Z,2024-08-14T14:31:11.325000Z,2024-08-15T08:17:25.931000Z,2024-08-14T14:31:11.848534Z,2161,CLMUZNH2,47,39,Female,White,Canada,United States,Canada,English,No,DATA_EXPIRED
66bcb743c70e8e3e2515bd7b,66a2b84f0b8100bf9c57775d,APPROVED,Not Applicable,2024-08-14T13:55:21.775000Z,2024-08-14T14:26:41.846000Z,2024-08-15T08:16:32.142000Z,2024-08-14T14:26:42.488171Z,1881,CLMUZNH2,45,39,Male,White,United States,United States,United States,English,No,Full-Time
66bcb7467d896d75f1f6f384,66b3e078bef7d6dd6c53e015,APPROVED,Not Applicable,2024-08-14T13:56:12.709000Z,2024-08-14T14:26:23.183000Z,2024-08-15T08:17:26.222000Z,2024-08-14T14:26:23.835539Z,1811,CLMUZNH2,8,40,Female,White,United States,United States,United States,English,No,Part-Time
66bcb747dff5991cf61b84db,6620fecfe2c99262b7f99f0e,APPROVED,Not Applicable,2024-08-14T13:56:34.270000Z,2024-08-14T14:30:07.850000Z,2024-08-15T08:17:26.505000Z,2024-08-14T14:30:08.759271Z,2014,CLMUZNH2,221,26,Female,Black,Ghana,United States,United States,English,Yes,Full-Time
66bcb76bf427a1c27083d3f5,6695eedc01d51b60417aecf7,APPROVED,Not Applicable,2024-08-14T13:56:12.318000Z,2024-08-14T14:29:06.257000Z,2024-08-15T08:16:32.459000Z,2024-08-14T14:29:06.968185Z,1974,CLMUZNH2,27,33,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
66bcb770e4bb9f260ccc72d8,65a69f275e46e6f8e6c66e55,APPROVED,Not Applicable,2024-08-14T13:56:04.838000Z,2024-08-14T14:25:29.744000Z,2024-08-15T08:16:32.779000Z,2024-08-14T14:25:46.127882Z,1765,CLMUZNH2,1083,39,Male,Asian,Korea,United States,United States,English,Yes,Full-Time
66bcb771ba9186ab3ce1e35f,63039dbefda87c47a91fec04,APPROVED,Not Applicable,2024-08-14T14:00:38.378000Z,2024-08-14T14:38:28.259000Z,2024-08-15T08:16:33.159000Z,2024-08-14T14:40:06.936286Z,2270,CLMUZNH2,3007,37,Male,Black,United States,United States,United States,English,No,Part-Time
66bcb7747bbb42b424387e3c,66aca55c814b1f47defa49cc,APPROVED,Not Applicable,2024-08-14T13:56:42.124000Z,2024-08-14T14:43:48.487000Z,2024-08-15T08:16:33.518000Z,2024-08-14T14:43:49.548118Z,2827,NOCODE,23,28,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb77aed3a74f925bd0242,611131e47725f6a04c723651,APPROVED,Not Applicable,2024-08-14T13:56:15.779000Z,2024-08-14T14:27:06.036000Z,2024-08-15T08:17:26.859000Z,2024-08-14T14:27:06.833274Z,1851,CLMUZNH2,2827,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66bcb77ec4b4f2c45b10a762,60b8242021561f7827855c02,APPROVED,Not Applicable,2024-08-14T13:58:50.447000Z,2024-08-14T14:36:15.725000Z,2024-08-15T08:17:27.181000Z,2024-08-14T14:37:10.711600Z,2246,CLMUZNH2,4641,38,Female,White,United States,United States,United States,English,No,Other
66bcb77efbaa12cc63b5cb0a,5c5c7f9cdff4b30001aa79a5,APPROVED,Not Applicable,2024-08-14T13:56:20.126000Z,2024-08-14T14:42:50.390000Z,2024-08-15T08:16:33.998000Z,2024-08-14T14:42:51.494602Z,2791,CLMUZNH2,333,34,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66bcb785953ed9b0d5f654f6,66a8ef5d509ebbbe09894752,APPROVED,Not Applicable,2024-08-14T13:57:44.014000Z,2024-08-14T14:49:56.711000Z,2024-08-15T08:16:34.328000Z,2024-08-14T14:52:24.408412Z,3133,CLMUZNH2,46,24,Male,Black,Nigeria,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66bcb785b3b9a375c5f501b3,6554ea58c859388bc801973c,APPROVED,Not Applicable,2024-08-14T13:56:26.730000Z,2024-08-14T14:30:30.926000Z,2024-08-15T08:17:27.464000Z,2024-08-14T14:30:31.499734Z,2045,CLMUZNH2,1404,40,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
66bcb79c17376d370636ecd6,6678a880e2ce2ba0e38b0d17,APPROVED,Not Applicable,2024-08-14T13:56:50.835000Z,2024-08-14T15:02:00.851000Z,2024-08-15T08:16:34.715000Z,2024-08-14T15:02:01.974849Z,3911,CLMUZNH2,202,22,Male,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,Full-Time
66bcb7a0df64494edea1dfeb,66a3aa33d6842d1f0069977f,APPROVED,Not Applicable,2024-08-14T13:56:57.129000Z,2024-08-14T14:32:18.069000Z,2024-08-15T08:16:35.049000Z,2024-08-14T14:32:19.024461Z,2121,CLMUZNH2,48,30,Male,Black,Nigeria,United States,Nigeria,English,Yes,Part-Time
66bcb7ac48684124981cac6c,6400e3697879c55c323f34d0,APPROVED,Not Applicable,2024-08-14T13:57:18.880000Z,2024-08-14T14:34:41.692000Z,2024-08-15T08:16:35.396000Z,2024-08-14T14:35:55.616168Z,2243,CLMUZNH2,2312,31,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66bcb7b23ac0a23d5f85c2bf,661017f723983f48d9f730e1,APPROVED,Not Applicable,2024-08-14T13:57:32.521000Z,2024-08-14T15:03:23.931000Z,2024-08-15T08:16:35.787000Z,2024-08-14T15:03:24.853727Z,3952,CLMUZNH2,403,24,Male,White,United States,United States,United States,English,No,Full-Time
